inventoryRowId,legacyRecordId,legacyName,sourceLocation,sourceSymbolOrCollection,sourceType,currentEntityType,currentStatus,currentCategory,currentSubcategory,currentMetrics,currentUnits,currentChallengeTypes,currentWorkoutUsage,currentContentAvailable,duplicateCandidateGroup,runtimeReachability,evidenceReference,notes
"FIT-LEG-0245","group-fitness","Group Fitness Classes","src/features/Profile/EditProfileScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(👥)","candidate-group-fitness","active-direct","src/features/Profile/EditProfileScreen.tsx:23","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0246","hiit-circuit","HIIT / Circuit Training","src/features/Profile/EditProfileScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(⚡)","candidate-hiit-circuit","active-direct","src/features/Profile/EditProfileScreen.tsx:24","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0247","pilates","Pilates","src/features/Profile/EditProfileScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🤸)","candidate-pilates","active-direct","src/features/Profile/EditProfileScreen.tsx:25","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0248","dancing","Dancing","src/features/Profile/EditProfileScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(💃)","candidate-dance","active-direct","src/features/Profile/EditProfileScreen.tsx:26","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0249","martial-arts","Martial Arts / Boxing","src/features/Profile/EditProfileScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🥊)","candidate-martial-arts-boxing","active-direct","src/features/Profile/EditProfileScreen.tsx:27","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0250","jump-rope","Jump Rope / Skipping","src/features/Profile/EditProfileScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🪢)","candidate-jump-rope","active-direct","src/features/Profile/EditProfileScreen.tsx:28","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0251","badminton","Badminton","src/features/Profile/EditProfileScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏸)","candidate-badminton","active-direct","src/features/Profile/EditProfileScreen.tsx:29","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0252","stretching-mobility","Stretching / Mobility","src/features/Profile/EditProfileScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🙆)","candidate-mobility-stretching","active-direct","src/features/Profile/EditProfileScreen.tsx:30","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0253","other","Other","src/features/Profile/EditProfileScreen.tsx","exerciseOptions","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(✍️)","candidate-other","active-direct","src/features/Profile/EditProfileScreen.tsx:31","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0254","running","Running","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏃)","candidate-running","active-direct","src/features/Groups/groupOptions.ts:46","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0255","walking","Walking","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🚶)","candidate-walking","active-direct","src/features/Groups/groupOptions.ts:47","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0256","gym-weightlifting","Gym / Weightlifting","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(💪)","candidate-gym-weightlifting","active-direct","src/features/Groups/groupOptions.ts:48","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0257","home-workouts","Home Workouts","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏠)","candidate-home-workouts","active-direct","src/features/Groups/groupOptions.ts:49","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0258","yoga","Yoga","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🧘)","candidate-yoga","active-direct","src/features/Groups/groupOptions.ts:50","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0259","swimming","Swimming","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏊)","candidate-swimming","active-direct","src/features/Groups/groupOptions.ts:51","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0260","cycling","Cycling","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🚴)","candidate-cycling","active-direct","src/features/Groups/groupOptions.ts:52","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0261","football","Football (Soccer)","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(⚽)","candidate-football-soccer","active-direct","src/features/Groups/groupOptions.ts:53","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0262","basketball","Basketball","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏀)","candidate-basketball","active-direct","src/features/Groups/groupOptions.ts:54","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0263","hiking","Hiking","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(⛰️)","candidate-hiking","active-direct","src/features/Groups/groupOptions.ts:55","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0264","group-fitness","Group Fitness","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(👥)","candidate-group-fitness","active-direct","src/features/Groups/groupOptions.ts:56","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0265","hiit-circuit","HIIT / Circuit","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(⚡)","candidate-hiit-circuit","active-direct","src/features/Groups/groupOptions.ts:57","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0266","pilates","Pilates","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🤸)","candidate-pilates","active-direct","src/features/Groups/groupOptions.ts:58","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0267","dancing","Dancing","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(💃)","candidate-dance","active-direct","src/features/Groups/groupOptions.ts:59","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0268","dance","Dance","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(💃)","candidate-dance","active-direct","src/features/Groups/groupOptions.ts:60","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0269","martial-arts","Martial Arts / Boxing","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🥊)","candidate-martial-arts-boxing","active-direct","src/features/Groups/groupOptions.ts:61","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0270","jump-rope","Jump Rope","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🪢)","candidate-jump-rope","active-direct","src/features/Groups/groupOptions.ts:62","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0271","stretching-mobility","Stretching / Mobility","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🙆)","candidate-mobility-stretching","active-direct","src/features/Groups/groupOptions.ts:63","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0272","crossfit","CrossFit / HIIT","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🔥)","candidate-hiit-circuit","active-direct","src/features/Groups/groupOptions.ts:64","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0273","tennis","Tennis / Racket","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🎾)","unknown","active-direct","src/features/Groups/groupOptions.ts:65","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0274","outdoors","Outdoor Adventures","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🌲)","unknown","active-direct","src/features/Groups/groupOptions.ts:66","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0275","sports-general","Team Sports","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(🏅)","unknown","active-direct","src/features/Groups/groupOptions.ts:67","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0276","other","Other","src/features/Groups/groupOptions.ts","ACTIVITY_OPTIONS","fitness-interest-option","fitness-interest","active","fitness-interest","unknown","selection","none","indirect recommendation/profile metadata","not an exercise log definition","name|icon(✍️)","candidate-other","active-direct","src/features/Groups/groupOptions.ts:68","Selectable vocabulary; not a CatalogExercise record."
"FIT-LEG-0277","pushups","Pushups","scripts/seedAppData.ts","getExercisePool() empty-catalog fallback","seed-fallback-record","exercise","seed-only","unknown","unknown","reps","reps","dynamic seed challenges","seed challenge/workout generation","id|name|unit","candidate-push-up","seed-only","scripts/seedAppData.ts:251","Used only when Firestore catalogExercises is empty during seedAppData execution."
"FIT-LEG-0278","squats","Squats","scripts/seedAppData.ts","getExercisePool() empty-catalog fallback","seed-fallback-record","exercise","seed-only","unknown","unknown","reps","reps","dynamic seed challenges","seed challenge/workout generation","id|name|unit","candidate-squat","seed-only","scripts/seedAppData.ts:252","Used only when Firestore catalogExercises is empty during seedAppData execution."
"FIT-LEG-0279","running","Running","scripts/seedAppData.ts","getExercisePool() empty-catalog fallback","seed-fallback-record","exercise","seed-only","unknown","unknown","time","minutes","dynamic seed challenges","seed challenge/workout generation","id|name|unit","candidate-running","seed-only","scripts/seedAppData.ts:253","Used only when Firestore catalogExercises is empty during seedAppData execution."
"FIT-LEG-0280","plank","Plank","scripts/seedAppData.ts","getExercisePool() empty-catalog fallback","seed-fallback-record","exercise","seed-only","unknown","unknown","time","seconds","dynamic seed challenges","seed challenge/workout generation","id|name|unit","candidate-plank-generic","seed-only","scripts/seedAppData.ts:254","Used only when Firestore catalogExercises is empty during seedAppData execution."
"FIT-LEG-0281","burpees","Burpees","scripts/seedAppData.ts","getExercisePool() empty-catalog fallback","seed-fallback-record","exercise","seed-only","unknown","unknown","reps","reps","dynamic seed challenges","seed challenge/workout generation","id|name|unit","candidate-burpees","seed-only","scripts/seedAppData.ts:255","Used only when Firestore catalogExercises is empty during seedAppData execution."
"FIT-LEG-0282","lunges","Lunges","scripts/seedAppData.ts","getExercisePool() empty-catalog fallback","seed-fallback-record","exercise","seed-only","unknown","unknown","reps","reps","dynamic seed challenges","seed challenge/workout generation","id|name|unit","candidate-lunges","seed-only","scripts/seedAppData.ts:256","Used only when Firestore catalogExercises is empty during seedAppData execution."
"FIT-LEG-0283","seed_template_collective_squats","Squat Squad 100","scripts/seedAppData.ts","challengeTemplates[]","template-record","challenge-template","seed-only/published","fitness","unknown","component-defined","component-defined","collective","launch preset if seeded to challengeTemplates","name|description|duration|difficulty|activities|publication metadata","unknown","seed-to-active-runtime","scripts/seedAppData.ts:901","Template entity, not an individual exercise."
"FIT-LEG-0284","seed_template_pushup_duel","30-Day Pushup Duel","scripts/seedAppData.ts","challengeTemplates[]","template-record","challenge-template","seed-only/published","fitness","unknown","component-defined","component-defined","competitive","launch preset if seeded to challengeTemplates","name|description|duration|difficulty|activities|publication metadata","unknown","seed-to-active-runtime","scripts/seedAppData.ts:919","Template entity, not an individual exercise."
"FIT-LEG-0285","seed_template_yoga_streak","30-Day Yoga Streak","scripts/seedAppData.ts","challengeTemplates[]","template-record","challenge-template","seed-only/published","fitness","unknown","component-defined","component-defined","streak","launch preset if seeded to challengeTemplates","name|description|duration|difficulty|activities|publication metadata","unknown","seed-to-active-runtime","scripts/seedAppData.ts:934","Template entity, not an individual exercise."
"FIT-LEG-0286","unknown","Squat","scripts/seedAppData.ts","challengeTemplates[].activities[]","template-activity","challenge-activity","seed-only","fitness/overlap","unknown","reps","reps","collective","copied through template prefill if resolvable","name|targetValue|unit","candidate-squat","seed-to-active-runtime","scripts/seedAppData.ts:910","No exerciseId; must resolve by name in wizard and can fail."
"FIT-LEG-0287","unknown","Plank","scripts/seedAppData.ts","challengeTemplates[].activities[]","template-activity","challenge-activity","seed-only","fitness/overlap","unknown","time","seconds","collective","copied through template prefill if resolvable","name|targetValue|unit","candidate-plank-generic","seed-to-active-runtime","scripts/seedAppData.ts:911","No exerciseId; must resolve by name in wizard and can fail."
"FIT-LEG-0288","unknown","Pushup","scripts/seedAppData.ts","challengeTemplates[].activities[]","template-activity","challenge-activity","seed-only","fitness/overlap","unknown","reps","reps","competitive","copied through template prefill if resolvable","name|targetValue|unit","candidate-push-up","seed-to-active-runtime","scripts/seedAppData.ts:927","No exerciseId; must resolve by name in wizard and can fail."
"FIT-LEG-0289","unknown","Yoga Session","scripts/seedAppData.ts","challengeTemplates[].activities[]","template-activity","challenge-activity","seed-only","fitness/overlap","unknown","time","minutes","streak","copied through template prefill if resolvable","name|targetValue|unit","candidate-yoga","seed-to-active-runtime","scripts/seedAppData.ts:942","No exerciseId; must resolve by name in wizard and can fail."
"FIT-LEG-0290","unknown","30-Day Core Blast","scripts/seedAppData.ts","buildChallenges.templates","challenge-preset","challenge-preset","seed-only/legacy-shape","fitness","unknown","dynamic from exercisePool","dynamic from exercisePool","collective","generates demo challenge/workout records","title|type|status|days","unknown","seed-only","scripts/seedAppData.ts:621","Activities are positionally selected from Firestore/fallback pool; generated challenges omit engineVersion."
"FIT-LEG-0291","unknown","Pushup Duel","scripts/seedAppData.ts","buildChallenges.templates","challenge-preset","challenge-preset","seed-only/legacy-shape","fitness","unknown","dynamic from exercisePool","dynamic from exercisePool","competitive","generates demo challenge/workout records","title|type|status|days","unknown","seed-only","scripts/seedAppData.ts:622","Activities are positionally selected from Firestore/fallback pool; generated challenges omit engineVersion."
"FIT-LEG-0292","unknown","Morning Streak","scripts/seedAppData.ts","buildChallenges.templates","challenge-preset","challenge-preset","seed-only/legacy-shape","fitness","unknown","dynamic from exercisePool","dynamic from exercisePool","streak","generates demo challenge/workout records","title|type|status|days","unknown","seed-only","scripts/seedAppData.ts:623","Activities are positionally selected from Firestore/fallback pool; generated challenges omit engineVersion."
"FIT-LEG-0293","movement-steps","Steps","src/data/wellnessActivitiesCatalog.ts","WELLNESS_ACTIVITIES_CATALOG movement records","wellness-overlap-record","wellness-activity","active-fallback","movement","steps","steps","steps","collective|competitive|streak","wellnessLogs, not workouts","full wellness activity content","candidate-steps","active-fallback","src/data/wellnessActivitiesCatalog.ts:unknown","defaultTargetValue=10000; overlaps fitness boundary."
"FIT-LEG-0294","movement-walking","Walking","src/data/wellnessActivitiesCatalog.ts","WELLNESS_ACTIVITIES_CATALOG movement records","wellness-overlap-record","wellness-activity","active-fallback","movement","walking","minutes","minutes","collective|competitive|streak","wellnessLogs, not workouts","full wellness activity content","candidate-walking","active-fallback","src/data/wellnessActivitiesCatalog.ts:unknown","defaultTargetValue=30; overlaps fitness boundary."
"FIT-LEG-0295","movement-walking-dist","Walking Distance","src/data/wellnessActivitiesCatalog.ts","WELLNESS_ACTIVITIES_CATALOG movement records","wellness-overlap-record","wellness-activity","active-fallback","movement","walking","km","km","collective|competitive|streak","wellnessLogs, not workouts","full wellness activity content","unknown","active-fallback","src/data/wellnessActivitiesCatalog.ts:unknown","defaultTargetValue=5; overlaps fitness boundary."
"FIT-LEG-0296","movement-running","Running / Jogging","src/data/wellnessActivitiesCatalog.ts","WELLNESS_ACTIVITIES_CATALOG movement records","wellness-overlap-record","wellness-activity","active-fallback","movement","walking","km","km","collective|competitive|streak","wellnessLogs, not workouts","full wellness activity content","candidate-running","active-fallback","src/data/wellnessActivitiesCatalog.ts:unknown","defaultTargetValue=3; overlaps fitness boundary."
"FIT-LEG-0297","movement-cycling","Cycling","src/data/wellnessActivitiesCatalog.ts","WELLNESS_ACTIVITIES_CATALOG movement records","wellness-overlap-record","wellness-activity","active-fallback","movement","walking","km","km","collective|competitive|streak","wellnessLogs, not workouts","full wellness activity content","candidate-cycling","active-fallback","src/data/wellnessActivitiesCatalog.ts:unknown","defaultTargetValue=10; overlaps fitness boundary."
"FIT-LEG-0298","movement-stretching","Stretching","src/data/wellnessActivitiesCatalog.ts","WELLNESS_ACTIVITIES_CATALOG movement records","wellness-overlap-record","wellness-activity","active-fallback","movement","walking","minutes","minutes","collective|competitive|streak","wellnessLogs, not workouts","full wellness activity content","candidate-mobility-stretching","active-fallback","src/data/wellnessActivitiesCatalog.ts:unknown","defaultTargetValue=10; overlaps fitness boundary."
"FIT-LEG-0299","movement-mobility","Mobility Routine","src/data/wellnessActivitiesCatalog.ts","WELLNESS_ACTIVITIES_CATALOG movement records","wellness-overlap-record","wellness-activity","active-fallback","movement","walking","minutes","minutes","collective|competitive|streak","wellnessLogs, not workouts","full wellness activity content","candidate-mobility-stretching","active-fallback","src/data/wellnessActivitiesCatalog.ts:unknown","defaultTargetValue=15; overlaps fitness boundary."
"FIT-LEG-0300","movement-yoga","Yoga","src/data/wellnessActivitiesCatalog.ts","WELLNESS_ACTIVITIES_CATALOG movement records","wellness-overlap-record","wellness-activity","active-fallback","movement","yoga","minutes","minutes","collective|competitive|streak","wellnessLogs, not workouts","full wellness activity content","candidate-yoga","active-fallback","src/data/wellnessActivitiesCatalog.ts:unknown","defaultTargetValue=20; overlaps fitness boundary."
"FIT-LEG-0301","reps","Reps","src/features/Challenges/components/ChallengeActivitySection.tsx","fitness unit <select> options","selectable-unit","metric-unit","active","fitness-metric","unit","unit selection","Reps","collective|competitive|streak","copied into challenge activity and workout log","label|value","candidate-reps","active-direct","src/features/Challenges/components/ChallengeActivitySection.tsx:243","Allows units independently of selected exercise metric."
"FIT-LEG-0302","seconds","Seconds","src/features/Challenges/components/ChallengeActivitySection.tsx","fitness unit <select> options","selectable-unit","metric-unit","active","fitness-metric","unit","unit selection","Seconds","collective|competitive|streak","copied into challenge activity and workout log","label|value","unknown","active-direct","src/features/Challenges/components/ChallengeActivitySection.tsx:244","Allows units independently of selected exercise metric."
"FIT-LEG-0303","minutes","Minutes","src/features/Challenges/components/ChallengeActivitySection.tsx","fitness unit <select> options","selectable-unit","metric-unit","active","fitness-metric","unit","unit selection","Minutes","collective|competitive|streak","copied into challenge activity and workout log","label|value","unknown","active-direct","src/features/Challenges/components/ChallengeActivitySection.tsx:245","Allows units independently of selected exercise metric."
"FIT-LEG-0304","km","Km","src/features/Challenges/components/ChallengeActivitySection.tsx","fitness unit <select> options","selectable-unit","metric-unit","active","fitness-metric","unit","unit selection","Km","collective|competitive|streak","copied into challenge activity and workout log","label|value","unknown","active-direct","src/features/Challenges/components/ChallengeActivitySection.tsx:246","Allows units independently of selected exercise metric."
"FIT-LEG-0305","kg","Kg","src/features/Challenges/components/ChallengeActivitySection.tsx","fitness unit <select> options","selectable-unit","metric-unit","active","fitness-metric","unit","unit selection","Kg","collective|competitive|streak","copied into challenge activity and workout log","label|value","unknown","active-direct","src/features/Challenges/components/ChallengeActivitySection.tsx:247","Allows units independently of selected exercise metric."
"FIT-LEG-0306","core","Core","src/services/catalogMetadata.ts","EXERCISE_TIER_1_OPTIONS","taxonomy-option","category","active","tier_1","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-core","active-direct","src/services/catalogMetadata.ts:3","Taxonomy definition; not an exercise record."
"FIT-LEG-0307","upper-body","Upper Body","src/services/catalogMetadata.ts","EXERCISE_TIER_1_OPTIONS","taxonomy-option","category","active","tier_1","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-upper-body","active-direct","src/services/catalogMetadata.ts:3","Taxonomy definition; not an exercise record."
"FIT-LEG-0308","lower-body","Lower Body","src/services/catalogMetadata.ts","EXERCISE_TIER_1_OPTIONS","taxonomy-option","category","active","tier_1","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-lower-body","active-direct","src/services/catalogMetadata.ts:3","Taxonomy definition; not an exercise record."
"FIT-LEG-0309","full-body","Full Body","src/services/catalogMetadata.ts","EXERCISE_TIER_1_OPTIONS","taxonomy-option","category","active","tier_1","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-full-body","active-direct","src/services/catalogMetadata.ts:3","Taxonomy definition; not an exercise record."
"FIT-LEG-0310","strength","Strength","src/services/catalogMetadata.ts","EXERCISE_TIER_2_OPTIONS","taxonomy-option","subcategory","active","tier_2","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-strength","active-direct","src/services/catalogMetadata.ts:4","Taxonomy definition; not an exercise record."
"FIT-LEG-0311","cardio","Cardio","src/services/catalogMetadata.ts","EXERCISE_TIER_2_OPTIONS","taxonomy-option","subcategory","active","tier_2","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-cardio","active-direct","src/services/catalogMetadata.ts:4","Taxonomy definition; not an exercise record."
"FIT-LEG-0312","balance","Balance","src/services/catalogMetadata.ts","EXERCISE_TIER_2_OPTIONS","taxonomy-option","subcategory","active","tier_2","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-balance","active-direct","src/services/catalogMetadata.ts:4","Taxonomy definition; not an exercise record."
"FIT-LEG-0313","mobility","Mobility","src/services/catalogMetadata.ts","EXERCISE_TIER_2_OPTIONS","taxonomy-option","subcategory","active","tier_2","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-mobility-stretching","active-direct","src/services/catalogMetadata.ts:4","Taxonomy definition; not an exercise record."
"FIT-LEG-0314","power","Power","src/services/catalogMetadata.ts","EXERCISE_TIER_2_OPTIONS","taxonomy-option","subcategory","active","tier_2","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-power","active-direct","src/services/catalogMetadata.ts:4","Taxonomy definition; not an exercise record."
"FIT-LEG-0315","beginner","Beginner","src/services/catalogMetadata.ts","EXERCISE_DIFFICULTY_OPTIONS","taxonomy-option","difficulty","active","difficulty","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-beginner","active-direct","src/services/catalogMetadata.ts:5","Taxonomy definition; not an exercise record."
"FIT-LEG-0316","intermediate","Intermediate","src/services/catalogMetadata.ts","EXERCISE_DIFFICULTY_OPTIONS","taxonomy-option","difficulty","active","difficulty","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-intermediate","active-direct","src/services/catalogMetadata.ts:5","Taxonomy definition; not an exercise record."
"FIT-LEG-0317","advanced","Advanced","src/services/catalogMetadata.ts","EXERCISE_DIFFICULTY_OPTIONS","taxonomy-option","difficulty","active","difficulty","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-advanced","active-direct","src/services/catalogMetadata.ts:5","Taxonomy definition; not an exercise record."
"FIT-LEG-0318","steps","steps","src/services/catalogMetadata.ts","WELLNESS_ACTIVITY_TYPE_OPTIONS","taxonomy-option","activity-type","active","wellness-overlap","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-steps","active-direct","src/services/catalogMetadata.ts:23","Taxonomy definition; not an exercise record."
"FIT-LEG-0319","walking","walking","src/services/catalogMetadata.ts","WELLNESS_ACTIVITY_TYPE_OPTIONS","taxonomy-option","activity-type","active","wellness-overlap","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-walking","active-direct","src/services/catalogMetadata.ts:24","Taxonomy definition; not an exercise record."
"FIT-LEG-0320","yoga","yoga","src/services/catalogMetadata.ts","WELLNESS_ACTIVITY_TYPE_OPTIONS","taxonomy-option","activity-type","active","wellness-overlap","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-yoga","active-direct","src/services/catalogMetadata.ts:25","Taxonomy definition; not an exercise record."
"FIT-LEG-0321","fitness","fitness","src/services/catalogMetadata.ts","TEMPLATE_CATEGORY_OPTIONS","taxonomy-option","category","active","template","unknown","selection","none","indirect","admin validation/filtering","label/value only","unknown","active-direct","src/services/catalogMetadata.ts:37","Taxonomy definition; not an exercise record."
"FIT-LEG-0322","core","Core","src/features/Admin/Exercises/exerciseFormUtils.ts","tier1Options","taxonomy-option","category","active","tier_1","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-core","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:3","Taxonomy definition; not an exercise record."
"FIT-LEG-0323","upper-body","Upper Body","src/features/Admin/Exercises/exerciseFormUtils.ts","tier1Options","taxonomy-option","category","active","tier_1","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-upper-body","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:3","Taxonomy definition; not an exercise record."
"FIT-LEG-0324","lower-body","Lower Body","src/features/Admin/Exercises/exerciseFormUtils.ts","tier1Options","taxonomy-option","category","active","tier_1","unknown","selection","none","indirect","admin validation/filtering","label/value only","candidate-lower-body","active-direct","src/features/Admin/Exercises/exerciseFormUtils.ts:3","Taxonomy definition; not an exercise record."
